2023-05-08 00:24:44,125 INFO    StreamThr :6729 [internal.py:wandb_internal():86] W&B internal server running at pid: 6729, started at: 2023-05-08 00:24:44.125167
2023-05-08 00:24:44,127 DEBUG   HandlerThread:6729 [handler.py:handle_request():144] handle_request: status
2023-05-08 00:24:44,128 INFO    WriterThread:6729 [datastore.py:open_for_write():85] open: /home/shuvrajeet/Documents/GitHub/ReinforcementLearning/DeepRL/ActorCritic/wandb/run-20230508_002444-x8uartmf/run-x8uartmf.wandb
2023-05-08 00:24:44,129 DEBUG   SenderThread:6729 [sender.py:send():375] send: header
2023-05-08 00:24:44,131 DEBUG   SenderThread:6729 [sender.py:send():375] send: run
2023-05-08 00:24:45,100 DEBUG   HandlerThread:6729 [handler.py:handle_request():144] handle_request: check_version
2023-05-08 00:24:45,102 INFO    SenderThread:6729 [dir_watcher.py:__init__():219] watching files in: /home/shuvrajeet/Documents/GitHub/ReinforcementLearning/DeepRL/ActorCritic/wandb/run-20230508_002444-x8uartmf/files
2023-05-08 00:24:45,102 INFO    SenderThread:6729 [sender.py:_start_run_threads():1124] run started: x8uartmf with start time 1683485684.124971
2023-05-08 00:24:45,102 DEBUG   SenderThread:6729 [sender.py:send_request():402] send_request: summary_record
2023-05-08 00:24:45,102 INFO    SenderThread:6729 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-08 00:24:45,102 DEBUG   SenderThread:6729 [sender.py:send_request():402] send_request: check_version
2023-05-08 00:24:45,380 DEBUG   HandlerThread:6729 [handler.py:handle_request():144] handle_request: run_start
2023-05-08 00:24:45,384 DEBUG   HandlerThread:6729 [system_info.py:__init__():31] System info init
2023-05-08 00:24:45,384 DEBUG   HandlerThread:6729 [system_info.py:__init__():46] System info init done
2023-05-08 00:24:45,384 INFO    HandlerThread:6729 [system_monitor.py:start():181] Starting system monitor
2023-05-08 00:24:45,384 INFO    SystemMonitor:6729 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-08 00:24:45,384 INFO    HandlerThread:6729 [system_monitor.py:probe():201] Collecting system info
2023-05-08 00:24:45,385 INFO    SystemMonitor:6729 [interfaces.py:start():190] Started cpu monitoring
2023-05-08 00:24:45,386 INFO    SystemMonitor:6729 [interfaces.py:start():190] Started disk monitoring
2023-05-08 00:24:45,386 INFO    SystemMonitor:6729 [interfaces.py:start():190] Started gpu monitoring
2023-05-08 00:24:45,387 INFO    SystemMonitor:6729 [interfaces.py:start():190] Started memory monitoring
2023-05-08 00:24:45,387 INFO    SystemMonitor:6729 [interfaces.py:start():190] Started network monitoring
2023-05-08 00:24:45,395 DEBUG   HandlerThread:6729 [system_info.py:probe():195] Probing system
2023-05-08 00:24:45,397 DEBUG   HandlerThread:6729 [system_info.py:_probe_git():180] Probing git
2023-05-08 00:24:45,401 DEBUG   HandlerThread:6729 [system_info.py:_probe_git():188] Probing git done
2023-05-08 00:24:45,401 DEBUG   HandlerThread:6729 [system_info.py:probe():240] Probing system done
